,DateTime,Price,Out,At,In
1773,2022-10-29,1605.94,0.160298,0.710005,0.129697
1774,2022-10-30,1608.75,0.176047,0.736557,0.087396
1775,2022-10-31,1591.75,0.207358,0.742213,0.050429
1776,2022-11-01,1587.64,0.216699,0.73513,0.048171
1777,2022-11-02,1561.33,0.28071,0.68125,0.03804
1778,2022-11-03,1536.96,0.167622,0.790833,0.041545
1779,2022-11-04,1599.9,0.140356,0.58592,0.273723
1780,2022-11-05,1643.77,0.146559,0.019707,0.833734
1781,2022-11-06,1602.13,0.158425,0.437593,0.403983
1782,2022-11-07,1577.67,0.527291,0.034092,0.438618
1783,2022-11-08,1415.02,0.635567,0.03591,0.328523
1784,2022-11-09,1209.17,0.668249,0.302423,0.029328
1785,2022-11-10,1218.91,0.710114,0.262076,0.02781
1786,2022-11-11,1253.47,0.727581,0.243533,0.028886
1787,2022-11-12,1262.66,0.735488,0.224412,0.040101
1788,2022-11-13,1236.2,0.742189,0.224849,0.032962
1789,2022-11-14,1229.82,0.78412,0.184665,0.031215
1790,2022-11-15,1260.68,0.744357,0.213929,0.041714
1791,2022-11-16,1226.28,0.800612,0.170133,0.029254
1792,2022-11-17,1204.47,0.81439,0.150705,0.034905
1793,2022-11-18,1214.9,0.825513,0.147268,0.027219
1794,2022-11-19,1214.03,0.812085,0.154081,0.033834
1795,2022-11-20,1177.94,0.883523,0.080399,0.036079
1796,2022-11-21,1112.16,0.524804,0.444259,0.030937
1797,2022-11-22,1107.52,0.430263,0.549242,0.020495
1798,2022-11-23,1157.72,0.373591,0.604285,0.022123
1799,2022-11-24,1197.47,0.344465,0.632175,0.02336
1800,2022-11-25,1188.07,0.354423,0.623189,0.022388
1801,2022-11-26,1214.71,0.399435,0.573135,0.02743
1802,2022-11-27,1205.75,0.323911,0.651048,0.025042
1803,2022-11-28,1174.47,0.36132,0.617794,0.020886
1804,2022-11-29,1191.86,0.379359,0.601933,0.018709
1805,2022-11-30,1260.78,0.323255,0.65242,0.024325
1806,2022-12-01,1281.51,0.314,0.648387,0.037613
1807,2022-12-02,1281.39,0.322658,0.654009,0.023334
1808,2022-12-03,1272.12,0.51486,0.473424,0.011716
1809,2022-12-04,1263.44,0.441613,0.537852,0.020535
1810,2022-12-05,1276.41,0.348542,0.638831,0.012627
1811,2022-12-06,1258.38,0.262509,0.659497,0.077994
1812,2022-12-07,1246.91,0.253728,0.701393,0.044879
1813,2022-12-08,1256.82,0.231398,0.701487,0.067114
1814,2022-12-09,1275.89,0.237347,0.720267,0.042385
1815,2022-12-10,1271.41,0.289461,0.669916,0.040624
1816,2022-12-11,1270.68,0.280086,0.673164,0.046749
1817,2022-12-12,1259.76,0.204691,0.584741,0.210568
1818,2022-12-13,1301.44,0.189561,0.605478,0.204962
1819,2022-12-14,1326.43,0.203605,0.584734,0.211661
1820,2022-12-15,1285.74,0.794861,0.017701,0.187438
1821,2022-12-16,1218.78,0.321636,0.56606,0.112304
1822,2022-12-17,1175.93,0.872491,0.009789,0.11772
1823,2022-12-18,1184.71,0.197458,0.714059,0.088482
1824,2022-12-19,1173.46,0.18705,0.756138,0.056813
1825,2022-12-20,1195.83,0.176693,0.749563,0.073744
1826,2022-12-21,1212.43,0.762311,0.021069,0.216619
1827,2022-12-22,1207.11,0.884613,0.017634,0.097752
1828,2022-12-23,1221.07,0.79704,0.016374,0.186585
1829,2022-12-24,1220.24,0.9191,0.006706,0.074194
1830,2022-12-25,1211.66,0.752967,0.166643,0.080391
1831,2022-12-26,1221.27,0.714727,0.206206,0.079067
1832,2022-12-27,1217.76,0.888813,0.03419,0.076997
1833,2022-12-28,1198.51,0.459542,0.508905,0.031553
1834,2022-12-29,1195.87,0.501712,0.479771,0.018517
1835,2022-12-30,1191.88,0.389498,0.594065,0.016437
1836,2022-12-31,1199.33,0.419622,0.562523,0.017855
1837,2023-01-01,1197.3,0.324713,0.652996,0.022291
1838,2023-01-02,1207.38,0.353224,0.566216,0.08056
1839,2023-01-03,1212.21,0.277591,0.666595,0.055814
1840,2023-01-04,1239.72,0.242626,0.685821,0.071553
1841,2023-01-05,1250.77,0.128945,0.121255,0.7498
1842,2023-01-06,1255.75,0.1241,0.129163,0.746737
1843,2023-01-07,1265.78,0.132269,0.11638,0.75135
1844,2023-01-08,1275.3,0.153129,0.11263,0.734241
1845,2023-01-09,1314.59,0.136621,0.119772,0.743607
1846,2023-01-10,1331.63,0.125654,0.13754,0.736806
1847,2023-01-11,1357.13,0.136918,0.182282,0.6808
1848,2023-01-12,1402.2,0.074362,0.059695,0.865943
1849,2023-01-13,1432.64,0.064533,0.054854,0.880613
1850,2023-01-14,1525.17,0.06585,0.060998,0.873153
1851,2023-01-15,1541.57,0.066948,0.057363,0.875689
1852,2023-01-16,1562.22,0.132196,0.048781,0.819022
1853,2023-01-17,1574.69,0.252047,0.030004,0.717949
1854,2023-01-18,1556.18,0.123776,0.024658,0.851566
1855,2023-01-19,1536.24,0.106547,0.012598,0.880856
1856,2023-01-20,1602.41,0.151534,0.007436,0.841029
1857,2023-01-21,1650.4,0.071806,0.046894,0.8813
1858,2023-01-22,1635.12,0.071972,0.03996,0.888068
1859,2023-01-23,1619.65,0.099664,0.467235,0.433101
1860,2023-01-24,1589.32,0.115134,0.427903,0.456962
1861,2023-01-25,1578.87,0.088728,0.456493,0.454779
1862,2023-01-26,1605.81,0.102281,0.419014,0.478705
1863,2023-01-27,1587.54,0.071724,0.496358,0.431918
1864,2023-01-28,1582.65,0.07714,0.498772,0.424089
1865,2023-01-29,1612.68,0.065906,0.51765,0.416445
1866,2023-01-30,1593.35,0.149345,0.512535,0.33812
1867,2023-01-31,1582.9,0.129628,0.568019,0.302352
1868,2023-02-01,1602.88,0.058952,0.468044,0.473004
1869,2023-02-02,1671.28,0.481066,0.088618,0.430316
1870,2023-02-03,1651.97,0.564123,0.044321,0.391556
1871,2023-02-04,1670.52,0.087048,0.544131,0.368821
1872,2023-02-05,1642.5,0.158749,0.542924,0.298326
1873,2023-02-06,1632.6,0.145935,0.589476,0.264589
1874,2023-02-07,1645.38,0.070317,0.643212,0.286471
1875,2023-02-08,1664.37,0.087274,0.665634,0.247092
1876,2023-02-09,1591.66,0.089978,0.674423,0.235599
1877,2023-02-10,1525.45,0.061781,0.585179,0.35304
1878,2023-02-11,1525.74,0.073476,0.666346,0.260178
1879,2023-02-12,1521.59,0.087618,0.682089,0.230294
1880,2023-02-13,1495.21,0.763494,0.106627,0.129878
1881,2023-02-14,1530.54,0.529661,0.144845,0.325493
1882,2023-02-15,1610.86,0.625801,0.073309,0.30089
1883,2023-02-16,1687.82,0.644124,0.086022,0.269854
1884,2023-02-17,1676.93,0.710115,0.029375,0.26051
1885,2023-02-18,1696.14,0.092014,0.666793,0.241193
1886,2023-02-19,1696.67,0.733657,0.012741,0.253601
1887,2023-02-20,1686.03,0.721116,0.033161,0.245722
1888,2023-02-21,1676.99,0.252146,0.585341,0.162513
1889,2023-02-22,1632.3,0.356537,0.501874,0.141589
1890,2023-02-23,1654.27,0.294589,0.571869,0.133542
1891,2023-02-24,1620.77,0.273322,0.594349,0.132329
1892,2023-02-25,1584.68,0.332426,0.50871,0.158864
1893,2023-02-26,1618.69,0.192948,0.627089,0.179963
1894,2023-02-27,1637.0,0.078291,0.580887,0.340823
1895,2023-02-28,1623.03,0.548799,0.137348,0.313852
1896,2023-03-01,1633.1,0.64399,0.080382,0.275628
1897,2023-03-02,1648.58,0.629585,0.103843,0.266572
1898,2023-03-03,1598.64,0.666444,0.092269,0.241287
1899,2023-03-04,1563.73,0.769737,0.144228,0.086035
1900,2023-03-05,1571.77,0.749472,0.04322,0.207308
1901,2023-03-06,1569.05,0.237794,0.567947,0.194259
1902,2023-03-07,1559.93,0.774549,0.137791,0.08766
1903,2023-03-08,1548.97,0.813837,0.090175,0.095988
1904,2023-03-09,1477.53,0.830688,0.068467,0.100844
1905,2023-03-10,1405.21,0.820245,0.078293,0.101462
1906,2023-03-11,1454.47,0.778311,0.126901,0.094789
1907,2023-03-12,1532.98,0.818028,0.092461,0.089511
1908,2023-03-13,1635.46,0.101131,0.715517,0.183352
1909,2023-03-14,1724.11,0.034922,0.025907,0.93917
1910,2023-03-15,1668.72,0.196706,0.640149,0.163145
1911,2023-03-16,1666.37,0.359712,0.530811,0.109477
1912,2023-03-17,1734.12,0.223366,0.026422,0.750212
1913,2023-03-18,1798.55,0.193877,0.028675,0.777448
1914,2023-03-19,1804.24,0.182863,0.047948,0.769189
1915,2023-03-20,1768.47,0.171133,0.066626,0.762241
1916,2023-03-21,1781.34,0.032452,0.124753,0.842795
1917,2023-03-22,1770.08,0.151202,0.305225,0.543573
1918,2023-03-23,1796.2,0.053722,0.090742,0.855536
1919,2023-03-24,1775.38,0.148414,0.054657,0.796929
1920,2023-03-25,1739.99,0.075893,0.023725,0.900382
1921,2023-03-26,1770.0,0.049517,0.465177,0.485306
1922,2023-03-27,1735.14,0.685035,0.006887,0.308078
1923,2023-03-28,1748.96,0.041447,0.031636,0.926917
1924,2023-03-29,1799.68,0.056868,0.508722,0.43441
1925,2023-03-30,1796.65,0.038269,0.469895,0.491836
1926,2023-03-31,1813.96,0.039473,0.52774,0.432787
1927,2023-04-01,1826.47,0.040461,0.586528,0.373011
1928,2023-04-02,1800.11,0.040878,0.610255,0.348867
1929,2023-04-03,1802.26,0.042297,0.633873,0.32383
1930,2023-04-04,1846.27,0.042812,0.645353,0.311835
1931,2023-04-05,1901.37,0.037321,0.699397,0.263281
1932,2023-04-06,1882.7,0.07736,0.707204,0.215435
1933,2023-04-07,1863.57,0.032668,0.750541,0.216791
1934,2023-04-08,1864.36,0.063509,0.734806,0.201685
1935,2023-04-09,1850.96,0.085025,0.687703,0.227272
1936,2023-04-10,1883.59,0.078873,0.60404,0.317087
1937,2023-04-11,1910.41,0.052163,0.682309,0.265528
1938,2023-04-12,1894.48,0.033368,0.689173,0.277459
1939,2023-04-13,1961.97,0.030505,0.671598,0.297897
1940,2023-04-14,2070.4,0.016679,0.013488,0.969832
1941,2023-04-15,2093.57,0.03315,0.727924,0.238927
1942,2023-04-16,2106.93,0.018869,0.013752,0.967379
1943,2023-04-17,2089.84,0.527425,0.065696,0.406879
1944,2023-04-18,2089.97,0.033046,0.614872,0.352082
1945,2023-04-19,2015.62,0.03026,0.669239,0.300501
1946,2023-04-20,1949.59,0.024628,0.693548,0.281824
1947,2023-04-21,1891.88,0.04703,0.687933,0.265037
1948,2023-04-22,1866.07,0.055683,0.645111,0.299207
1949,2023-04-23,1860.56,0.605554,0.01869,0.375756
1950,2023-04-24,1848.56,0.029159,0.657282,0.31356
1951,2023-04-25,1840.54,0.439855,0.161111,0.399034
1952,2023-04-26,1878.09,0.433154,0.181807,0.385039
1953,2023-04-27,1900.81,0.525368,0.139858,0.334774
1954,2023-04-28,1900.45,0.601584,0.129284,0.269132
1955,2023-04-29,1903.28,0.627808,0.109155,0.263037
1956,2023-04-30,1904.04,0.672463,0.083551,0.243986
1957,2023-05-01,1847.13,0.7287,0.050051,0.221249
1958,2023-05-02,1853.06,0.766694,0.007376,0.22593
1959,2023-05-03,1880.55,0.248615,0.546341,0.205043
1960,2023-05-04,1892.55,0.201081,0.635103,0.163816
1961,2023-05-05,1938.66,0.171387,0.676534,0.152079
1962,2023-05-06,1943.04,0.197189,0.647309,0.155503
1963,2023-05-07,1908.41,0.188006,0.647278,0.164715
1964,2023-05-08,1854.7,0.123555,0.703532,0.172913
1965,2023-05-09,1850.68,0.100575,0.656452,0.242973
1966,2023-05-10,1839.93,0.094344,0.686579,0.219076
1967,2023-05-11,1808.4,0.798777,0.11265,0.088573
1968,2023-05-12,1778.21,0.804552,0.108049,0.087399
1969,2023-05-13,1802.24,0.870529,0.038807,0.090664
1970,2023-05-14,1808.2,0.835739,0.048601,0.11566
1971,2023-05-15,1816.97,0.794143,0.057022,0.148835
1972,2023-05-16,1814.69,0.789536,0.116449,0.094015
1973,2023-05-17,1810.54,0.679236,0.243655,0.077109
1974,2023-05-18,1801.77,0.786849,0.149533,0.063618
1975,2023-05-19,1813.55,0.863538,0.071879,0.064583
1976,2023-05-20,1818.5,0.89472,0.028579,0.076701
1977,2023-05-21,1813.57,0.895926,0.027949,0.076125
1978,2023-05-22,1810.66,0.896956,0.02381,0.079235
1979,2023-05-23,1843.17,0.237464,0.678476,0.08406
1980,2023-05-24,1816.36,0.91355,0.001639,0.084811
1981,2023-05-25,1789.72,0.904829,0.009415,0.085756
1982,2023-05-26,1818.0,0.857429,0.041679,0.100891
1983,2023-05-27,1825.62,0.864768,0.039725,0.095507
1984,2023-05-28,1871.05,0.166372,0.720951,0.112677
1985,2023-05-29,1901.51,0.172704,0.718412,0.108884
1986,2023-05-30,1900.22,0.171569,0.739399,0.089032
1987,2023-05-31,1879.52,0.151511,0.749115,0.099374
1988,2023-06-01,1864.83,0.16156,0.700318,0.138122
1989,2023-06-02,1880.18,0.152591,0.720885,0.126525
1990,2023-06-03,1896.58,0.149323,0.743824,0.106853
1991,2023-06-04,1899.23,0.085646,0.602795,0.311559
1992,2023-06-05,1835.51,0.190553,0.712424,0.097022
1993,2023-06-06,1847.77,0.072402,0.223049,0.704549
1994,2023-06-07,1860.0,0.136061,0.686655,0.177284
1995,2023-06-08,1845.09,0.123652,0.710293,0.166055
1996,2023-06-09,1841.58,0.065081,0.531598,0.403321
1997,2023-06-10,1781.87,0.584855,0.338323,0.076822
1998,2023-06-11,1758.56,0.663626,0.248936,0.087438
1999,2023-06-12,1739.97,0.721776,0.193335,0.084889
2000,2023-06-13,1745.42,0.778836,0.138395,0.08277
2001,2023-06-14,1690.39,0.728856,0.175882,0.095262
2002,2023-06-15,1650.41,0.912572,0.041469,0.04596
2003,2023-06-16,1688.63,0.710295,0.192371,0.097334
2004,2023-06-17,1740.82,0.84177,0.05732,0.10091
2005,2023-06-18,1730.43,0.810301,0.079416,0.110283
2006,2023-06-19,1726.15,0.773098,0.120427,0.106475
2007,2023-06-20,1755.31,0.833114,0.061546,0.10534
2008,2023-06-21,1844.32,0.135677,0.715286,0.149037
2009,2023-06-22,1899.88,0.086433,0.264626,0.648941
2010,2023-06-23,1899.2,0.357841,0.034846,0.607313
2011,2023-06-24,1886.17,0.365111,0.030518,0.604371
2012,2023-06-25,1899.91,0.32196,0.021544,0.656496
2013,2023-06-26,1873.4,0.336985,0.144374,0.51864
2014,2023-06-27,1884.06,0.307618,0.180949,0.511433
2015,2023-06-28,1855.28,0.297895,0.077492,0.624613
2016,2023-06-29,1853.03,0.305234,0.006182,0.688584
2017,2023-06-30,1885.44,0.28493,0.012702,0.702367
2018,2023-07-01,1926.47,0.244996,0.018067,0.736936
2019,2023-07-02,1923.13,0.087363,0.141999,0.770637
2020,2023-07-03,1955.15,0.097775,0.578895,0.32333
2021,2023-07-04,1949.1,0.034742,0.521753,0.443506
2022,2023-07-05,1918.92,0.09529,0.546557,0.358153
2023,2023-07-06,1901.87,0.057093,0.646341,0.296566
2024,2023-07-07,1852.29,0.70781,0.127555,0.164635
2025,2023-07-08,1857.89,0.041943,0.723115,0.234942
2026,2023-07-09,1868.05,0.036786,0.708881,0.254333
2027,2023-07-10,1876.59,0.121901,0.667339,0.210759
2028,2023-07-11,1876.69,0.074419,0.771695,0.153886
2029,2023-07-12,1883.9,0.029489,0.749899,0.220613
2030,2023-07-13,1938.38,0.587011,0.070072,0.342917
2031,2023-07-14,1964.25,0.028098,0.642488,0.329414
2032,2023-07-15,1937.19,0.582352,0.077326,0.340322
2033,2023-07-16,1929.66,0.048383,0.694625,0.256992
2034,2023-07-17,1905.3,0.104727,0.710905,0.184367
2035,2023-07-18,1897.15,0.116204,0.711702,0.172094
2036,2023-07-19,1901.78,0.083259,0.740946,0.175795
2037,2023-07-20,1903.58,0.06244,0.774417,0.163142
2038,2023-07-21,1894.99,0.086131,0.745043,0.168826
2039,2023-07-22,1875.34,0.176072,0.698749,0.125179
2040,2023-07-23,1881.83,0.105232,0.761492,0.133276
2041,2023-07-24,1862.14,0.203301,0.66801,0.12869
2042,2023-07-25,1856.7,0.210285,0.681667,0.108048
2043,2023-07-26,1867.93,0.152924,0.730166,0.11691
2044,2023-07-27,1870.29,0.130781,0.748497,0.120722
2045,2023-07-28,1869.27,0.126739,0.75173,0.12153
2046,2023-07-29,1878.02,0.084085,0.799346,0.116569
2047,2023-07-30,1867.49,0.117802,0.782767,0.099432
2048,2023-07-31,1863.7,0.131613,0.730561,0.137825
2049,2023-08-01,1843.96,0.314098,0.583105,0.102797
2050,2023-08-02,1849.64,0.195632,0.683167,0.121201
2051,2023-08-03,1840.86,0.25149,0.634709,0.113801
2052,2023-08-04,1832.43,0.280092,0.597497,0.122411
2053,2023-08-05,1830.96,0.25919,0.65493,0.08588
2054,2023-08-06,1830.54,0.248288,0.665528,0.086184
2055,2023-08-07,1822.46,0.27396,0.64254,0.0835
2056,2023-08-08,1849.83,0.145325,0.639796,0.21488
2057,2023-08-09,1857.65,0.107923,0.676088,0.21599
2058,2023-08-10,1854.33,0.114018,0.731619,0.154363
2059,2023-08-11,1846.37,0.154793,0.736185,0.109022
2060,2023-08-12,1848.98,0.141838,0.722901,0.135261
2061,2023-08-13,1846.75,0.145451,0.718951,0.135597
2062,2023-08-14,1843.87,0.19198,0.666241,0.141779
2063,2023-08-15,1828.7,0.363227,0.526447,0.110325
2064,2023-08-16,1812.83,0.392508,0.513063,0.094429
2065,2023-08-17,1673.9,0.456542,0.50288,0.040577
2066,2023-08-18,1670.66,0.376751,0.535428,0.087821
2067,2023-08-19,1674.62,0.407461,0.544759,0.04778
2068,2023-08-20,1678.04,0.356702,0.595821,0.047477
2069,2023-08-21,1668.53,0.322346,0.636184,0.04147
2070,2023-08-22,1625.56,0.440971,0.526182,0.032846
2071,2023-08-23,1663.51,0.278054,0.616217,0.105729
2072,2023-08-24,1659.76,0.290212,0.639575,0.070213
2073,2023-08-25,1654.94,0.263634,0.685035,0.051331
2074,2023-08-26,1649.03,0.289805,0.676929,0.033266
2075,2023-08-27,1652.46,0.251095,0.697577,0.051328
2076,2023-08-28,1642.53,0.265693,0.69435,0.039957
2077,2023-08-29,1692.1,0.210586,0.598588,0.190826
2078,2023-08-30,1713.68,0.213012,0.59435,0.192638
2079,2023-08-31,1677.55,0.265309,0.670817,0.063875
2080,2023-09-01,1628.31,0.393012,0.566647,0.040341
2081,2023-09-02,1636.07,0.379055,0.522939,0.098006
2082,2023-09-03,1635.95,0.391145,0.499111,0.109744
2083,2023-09-04,1630.44,0.278166,0.687017,0.034817
2084,2023-09-05,1627.86,0.294926,0.664789,0.040285
2085,2023-09-06,1639.32,0.283511,0.676284,0.040205
2086,2023-09-07,1640.63,0.243288,0.714862,0.04185
2087,2023-09-08,1637.06,0.22584,0.733694,0.040466
2088,2023-09-09,1633.24,0.218128,0.752242,0.02963
2089,2023-09-10,1618.68,0.242667,0.723327,0.034006
2090,2023-09-11,1575.04,0.436864,0.439898,0.123237
2091,2023-09-12,1586.14,0.35564,0.452856,0.191504
2092,2023-09-13,1599.77,0.619788,0.20558,0.174632
2093,2023-09-14,1625.64,0.270998,0.608045,0.120957
2094,2023-09-15,1632.24,0.199361,0.691557,0.109082
2095,2023-09-16,1642.29,0.190143,0.676114,0.133743
2096,2023-09-17,1624.13,0.21058,0.709096,0.080324
2097,2023-09-18,1638.54,0.209542,0.704647,0.085811
2098,2023-09-19,1644.0,0.188453,0.728478,0.083069
2099,2023-09-20,1627.86,0.201,0.736568,0.062431
2100,2023-09-21,1596.86,0.539433,0.38325,0.077317
2101,2023-09-22,1590.1,0.386373,0.578082,0.035545
2102,2023-09-23,1593.11,0.358819,0.595443,0.045737
2103,2023-09-24,1585.9,0.344226,0.618697,0.037077
2104,2023-09-25,1580.35,0.337034,0.635069,0.027898
2105,2023-09-26,1589.09,0.311112,0.661977,0.02691
2106,2023-09-27,1607.89,0.253433,0.669716,0.076852
2107,2023-09-28,1632.47,0.185532,0.602796,0.211673
2108,2023-09-29,1668.25,0.149893,0.52523,0.324877
2109,2023-09-30,1680.17,0.136402,0.563724,0.299874
2110,2023-10-01,1712.63,0.13249,0.475968,0.391541
2111,2023-10-02,1691.22,0.184789,0.542719,0.272492
2112,2023-10-03,1657.24,0.257698,0.562106,0.180196
2113,2023-10-04,1641.69,0.249882,0.640595,0.109523
2114,2023-10-05,1631.91,0.272097,0.62917,0.098733
2115,2023-10-06,1636.49,0.244368,0.662894,0.092738
2116,2023-10-07,1639.79,0.209231,0.693515,0.097254
2117,2023-10-08,1629.84,0.226729,0.685848,0.087423
2118,2023-10-09,1592.14,0.420038,0.54557,0.034392
2119,2023-10-10,1573.05,0.419072,0.544513,0.036415
2120,2023-10-11,1561.99,0.433623,0.53036,0.036017
2121,2023-10-12,1544.87,0.435319,0.528926,0.035755
2122,2023-10-13,1555.5,0.388019,0.580399,0.031582
2123,2023-10-14,1553.22,0.366799,0.604284,0.028917
2124,2023-10-15,1557.9,0.340431,0.590189,0.06938
2125,2023-10-16,1597.73,0.269173,0.542106,0.188722
2126,2023-10-17,1577.34,0.343009,0.570674,0.086316
2127,2023-10-18,1571.08,0.318942,0.642809,0.038249
2128,2023-10-19,1559.01,0.326622,0.646864,0.026515
2129,2023-10-20,1596.72,0.260172,0.560723,0.179105
2130,2023-10-20,1596.72,0.260172,0.560723,0.179105
2131,2023-10-21,1618.92,0.185147,0.564527,0.250326
2132,2023-10-22,1645.3,0.171884,0.54338,0.284735
2133,2023-10-23,1728.7,0.117237,0.503377,0.379385
2134,2023-10-24,1800.47,0.087029,0.52501,0.387961
2135,2023-10-25,1789.03,0.079597,0.59636,0.324043
2136,2023-10-26,1814.61,0.063585,0.655875,0.280539
2137,2023-10-27,1774.73,0.135404,0.602809,0.261787
2138,2023-10-28,1787.35,0.067205,0.683099,0.249696
2139,2023-10-29,1787.4,0.071261,0.685804,0.242934
2140,2023-10-30,1804.38,0.070644,0.688455,0.240901
2141,2023-10-31,1800.98,0.067319,0.715984,0.216697
2142,2023-11-01,1820.98,0.058894,0.664935,0.276171
2143,2023-11-02,1830.22,0.050486,0.69194,0.257574
2144,2023-11-03,1806.53,0.069236,0.71983,0.210933
2145,2023-11-04,1847.87,0.035799,0.612668,0.351533
2146,2023-11-05,1880.65,0.028788,0.539227,0.431985
2147,2023-11-06,1893.13,0.025333,0.597277,0.37739
2148,2023-11-07,1879.48,0.027564,0.667498,0.304938
2149,2023-11-08,1889.5,0.025024,0.664114,0.310862
2150,2023-11-09,2007.44,0.019292,0.4876,0.493107
2151,2023-11-10,2101.16,0.020393,0.466717,0.51289
2152,2023-11-11,2061.69,0.020124,0.575375,0.4045
2153,2023-11-12,2040.41,0.047534,0.595845,0.35662
2154,2023-11-13,2074.3,0.017306,0.635333,0.347361
2155,2023-11-14,1998.12,0.118795,0.582448,0.298757
2156,2023-11-15,2015.5,0.069718,0.629699,0.300583
2157,2023-11-16,2011.32,0.057207,0.667225,0.275569
2158,2023-11-17,1948.78,0.198386,0.559191,0.242423
2159,2023-11-18,1945.15,0.144619,0.609186,0.246195
2160,2023-11-19,1980.51,0.056932,0.684803,0.258265
2161,2023-11-20,2031.45,0.022425,0.638013,0.339562
2162,2023-11-21,1984.18,0.095341,0.672147,0.232512
2163,2023-11-22,2011.25,0.035806,0.705386,0.258809
2164,2023-11-23,2064.76,0.01656,0.579764,0.403676
2165,2023-11-24,2096.81,0.016785,0.587545,0.395671
2166,2023-11-25,2079.32,0.015637,0.648895,0.335468
2167,2023-11-26,2066.43,0.017152,0.688807,0.294041
2168,2023-11-27,2028.96,0.069022,0.698653,0.232325
2169,2023-11-28,2035.74,0.046941,0.729092,0.223966
2170,2023-11-29,2047.66,0.027407,0.743901,0.228692
2171,2023-11-30,2038.29,0.026624,0.768285,0.205091
2172,2023-12-01,2078.72,0.014712,0.722164,0.263123
2173,2023-12-02,2138.22,0.014293,0.524066,0.461642
2174,2023-12-03,2183.89,0.015106,0.559344,0.425551
2175,2023-12-04,2233.15,0.017055,0.49353,0.489415
2176,2023-12-05,2249.19,0.017136,0.581064,0.4018
2177,2023-12-06,2266.27,0.017788,0.622392,0.359821
2178,2023-12-07,2302.85,0.017018,0.570638,0.412344
2179,2023-12-08,2365.48,0.015569,0.495453,0.488978
2180,2023-12-09,2366.86,0.017146,0.574895,0.407958
2181,2023-12-10,2350.11,0.015978,0.585211,0.398811
2182,2023-12-11,2244.19,0.148125,0.568919,0.282956
2183,2023-12-12,2204.27,0.135446,0.625431,0.239123
2184,2023-12-13,2214.89,0.093799,0.674256,0.231945
2185,2023-12-14,2281.9,0.048358,0.619914,0.331728
2186,2023-12-15,2259.6,0.052197,0.690655,0.257149
2187,2023-12-16,2236.19,0.077287,0.720853,0.201859
