Adj Close,upper_shadow,lower_shadow,open2close,high2low,high2mean,low2mean,high2median,low2median,Price,Market_cap,Supply,BlockSize,BlockDifficulty,Hash_count,Growth Value
1608.3732,1.0061761,1.0159336,0.9742431,1.0492332,1.0216588,0.9737194,1.0193032,0.97147435,1607.86,196759.6733238019,122373635.34375,103977,0.0,0.0,1095771
1594.9149,1.0001285,1.0174041,0.9914566,1.0263029,1.0086818,0.9828304,1.0044191,0.978677,1594.76,195156.5787007988,122373635.34375,91693,0.0,0.0,995229
1640.8171,1.002716,1.0027465,1.0288795,1.0345074,1.0169749,0.9830523,1.0169888,0.9830657,1641.47,200872.6512077053,122373635.34375,89707,0.0,0.0,982721
1634.3264,1.0132939,1.0117238,0.99607664,1.0292114,1.0148402,0.9860367,1.0152855,0.9864693,1633.45,199891.21465224845,122373635.34375,97089,0.0,0.0,1034112
1605.8951,1.0060773,1.0021636,0.9824979,1.0262151,1.0139476,0.98804593,1.0149592,0.9890318,1604.71,196374.19637246904,122373635.34375,94595,0.0,0.0,1044634
1663.4337,1.0,1.0028046,1.035736,1.0386409,1.0182538,0.9803714,1.0175543,0.979698,1665.59,203824.30329219656,122373635.34375,96258,0.0,0.0,1081357
1647.3193,1.0051109,1.0152345,0.9902439,1.0304765,1.0125176,0.9825722,1.0100378,0.9801658,1647.77,201643.60511037093,122373635.34375,94460,0.0,0.0,1088950
1569.1676,1.000557,1.0107676,0.9524204,1.061853,1.0274632,0.9676134,1.02494,0.96523726,1569.61,192078.88177190343,122373635.34375,95722,0.0,0.0,1092189
1566.924,1.0040523,1.0097872,0.9984999,1.0154023,1.0062221,0.99095905,1.0048059,0.9895643,1566.92,191749.6966928288,122373635.34375,101034,0.0,0.0,971157
1564.4688,1.0108664,1.002894,0.9982704,1.0155483,1.0097238,0.99426454,1.0117413,0.9962512,1564.75,191484.1459041328,122373635.34375,99575,0.0,0.0,940858
1567.3987,1.0076928,1.0045074,1.0019276,1.014186,1.0078524,0.993755,1.008663,0.9945543,1565.91,191626.0993211316,122373635.34375,101211,0.0,0.0,1037182
1561.9331,1.0074884,1.0121866,0.99649644,1.0233517,1.0103974,0.98734134,1.0092565,0.9862264,1561.63,191102.3401618603,122373635.34375,97429,0.0,0.0,1035152
1534.0883,1.0039676,1.0,0.98214465,1.0222198,1.0119987,0.9900011,1.0130115,0.9909919,1532.6,187549.83352783124,122373635.34375,99757,0.0,0.0,1011772
1438.6608,1.0065688,1.0108174,0.9378299,1.084906,1.0397922,0.9584169,1.0388619,0.9575594,1437.65,175930.45685194217,122373635.34375,100965,0.0,0.0,1037747
1429.1581,1.0,1.0367296,0.9933262,1.0436951,1.0122839,0.96990395,1.0033481,0.9613422,1431.49,175176.63525822468,122373635.34375,100342,0.0,0.0,1065950
1482.6167,1.0010254,1.0002644,1.0374472,1.0387856,1.0192237,0.98116857,1.0194237,0.9813611,1483.07,181488.66736925527,122373635.34375,90390,0.0,0.0,1031282
1590.293,1.0106016,1.0142452,1.0727595,1.0995761,1.0467511,0.9519588,1.0460764,0.95134515,1591.33,194736.8371315697,122373635.34375,90318,0.0,0.0,974883
1680.309,1.0116662,1.0119311,1.0562459,1.0813174,1.0392046,0.96105415,1.039339,0.9611785,1681.01,205711.3047491972,122373635.34375,91747,0.0,0.0,1173725
1703.5071,1.044855,1.0086397,1.0138141,1.0684407,1.0424693,0.9756922,1.0520223,0.9846334,1705.17,208667.85177910217,122373635.34375,96853,0.0,0.0,1105574
1656.1805,1.0093182,1.0244646,0.9712587,1.0646089,1.0276511,0.965285,1.0240343,0.96188766,1656.21,202676.43859267217,122373635.34375,98568,0.0,0.0,1076742
1677.2155,1.0094942,1.0104134,1.0126083,1.032867,1.015993,0.983663,1.0158184,0.98349386,1677.0,205220.5864714688,122373635.34375,100533,0.0,0.0,1042763
1792.4851,1.0038265,1.0060972,1.068675,1.0793052,1.0376455,0.96140134,1.0371511,0.96094334,1793.32,219455.08773465373,122373635.34375,101004,0.0,0.0,1068367
1761.6597,1.0260735,1.0059367,0.9821962,1.0508746,1.0300212,0.9801562,1.0352895,0.9851694,1763.2,215769.1938381,122373635.34375,99609,0.0,0.0,1023641
1785.5765,1.0326324,1.0,1.0128268,1.0458778,1.0307503,0.9855361,1.0392128,0.9936274,1785.0,218436.93908859373,122373635.34375,103914,0.0,0.0,992358
1735.3213,1.0124952,1.0041766,0.9719421,1.0460745,1.0247053,0.979572,1.0269015,0.98167145,1738.45,212740.44636334217,122373635.34375,103529,0.0,0.0,1123422
1806.7607,1.016343,1.0061511,1.0409899,1.0645106,1.0339936,0.97133243,1.0367545,0.973926,1807.45,221184.2272020609,122373635.34375,108252,0.0,0.0,1081542
1737.717,1.0091422,1.011615,0.96274704,1.0603651,1.0287968,0.97022873,1.0282958,0.96975625,1738.86,212790.61955383312,122373635.34375,105783,0.0,0.0,1073049
1816.4052,1.0206357,1.0026644,1.0456291,1.07005,1.0385988,0.97060764,1.0434017,0.9750962,1817.28,222387.16003749,122373635.34375,130034,0.0,0.0,1077305
1752.0448,1.0022664,1.0125381,0.9648781,1.0517732,1.0227014,0.9723592,1.0201818,0.96996367,1751.74,214366.79197706064,122373635.34375,120808,0.0,0.0,1084231
1743.7648,1.0063975,1.015794,0.995601,1.0268095,1.0109165,0.9845219,1.008616,0.9822815,1743.88,213404.9352032588,122373635.34375,112676,0.0,0.0,1052415
1775.6768,1.0125042,1.0015273,1.0182555,1.0325626,1.0188336,0.98670405,1.0216625,0.98944366,1775.76,217306.2066980175,122373635.34375,113063,0.0,0.0,1011463
1715.4608,1.0033219,1.0147554,0.9661948,1.0537485,1.023364,0.97116524,1.0205722,0.968516,1716.16,210012.73803153,122373635.34375,118144,0.0,0.0,1100122
1772.7856,1.010337,1.0074961,1.033497,1.0520076,1.0261617,0.9754318,1.0269799,0.9762096,1773.53,217033.3134912009,122373635.34375,115640,0.0,0.0,1149677
1793.0018,1.0181813,1.0,1.0113385,1.0297259,1.0192621,0.98983824,1.023921,0.9943627,1793.51,219478.33872536905,122373635.34375,113731,0.0,0.0,1165012
1792.7372,1.0189223,1.0149969,0.99966055,1.0345542,1.0180384,0.9840358,1.0190953,0.9850574,1794.03,219541.9730157478,122373635.34375,120829,0.0,0.0,1187924
1822.0221,1.0124341,1.0058761,1.015835,1.0345094,1.0186716,0.9846906,1.0203872,0.9863488,1822.21,222990.46205973468,122373635.34375,111634,0.0,0.0,1150727
1813.8606,1.0101382,1.0015141,0.9956943,1.0160424,1.0101328,0.9941837,1.0123175,0.996334,1821.54,222908.4717240544,122373635.34375,110065,0.0,0.0,1020143
1795.7081,1.0017223,1.0117393,0.986007,1.0278648,1.0112545,0.98384005,1.0087802,0.9814329,1795.54,219726.75720511688,122373635.34375,109047,0.0,0.0,981226
1810.2971,1.0159426,1.0166544,1.0085657,1.0417095,1.0203519,0.97949755,1.0202751,0.97942376,1811.0,221618.65360753125,122373635.34375,117278,0.0,0.0,1052294
1871.0051,1.0083321,1.003986,1.0336233,1.04639,1.0238351,0.978445,1.0250037,0.97956175,1871.62,229036.94338206932,122373635.34375,125590,0.0,0.0,1068725
1909.114,1.0148674,1.002692,1.0203899,1.0383483,1.0219518,0.98420906,1.0251095,0.9872502,1909.49,233671.2329525372,122373635.34375,129998,0.0,0.0,1123693
1872.9226,1.0000671,1.0085281,0.98102766,1.0281013,1.011746,0.9840917,1.0096449,0.9820479,1873.09,229216.83262602467,122373635.34375,121377,0.0,0.0,1036898
1865.6361,1.0051075,1.0106405,0.9962098,1.019667,1.008375,0.98892576,1.007016,0.9875929,1864.8,228202.355189025,122373635.34375,118265,0.0,0.0,1043552
1849.4982,1.0077379,1.0003368,0.9918587,1.0163517,1.0099797,0.9937305,1.0118568,0.9955774,1849.9,226378.98802240312,122373635.34375,117079,0.0,0.0,924776
1859.3878,1.0073516,1.0114683,1.0052526,1.0242562,1.0109856,0.9870436,1.0099903,0.98607194,1859.71,227579.47338512528,122373635.34375,122364,0.0,0.0,956899
1911.2075,1.0031879,1.0062641,1.027674,1.0374079,1.0176195,0.9809251,1.0168794,0.9802118,1911.12,233870.7019781475,122373635.34375,121645,0.0,0.0,1016480
1892.1897,1.013264,1.0029979,0.9899621,1.0266066,1.015745,0.98942006,1.0183752,0.9919819,1891.58,231479.52114353064,122373635.34375,121620,0.0,0.0,1084502
1920.6821,1.0047895,1.0171571,1.0151867,1.03755,1.0153862,0.9786384,1.0123616,0.9757233,1918.78,234808.08402488063,122373635.34375,122134,0.0,0.0,1021632
2012.6346,1.0047278,1.0083276,1.0495054,1.0632485,1.0298252,0.96856487,1.0289968,0.96778584,2013.84,246440.9218006575,122373635.34375,122093,0.0,0.0,1094764
2101.6355,1.0117438,1.0012068,1.0435491,1.0570784,1.0305184,0.9748742,1.0333046,0.97750986,2101.61,257181.65577477845,122373635.34375,121775,0.0,0.0,1166392
2092.4668,1.0045009,1.0076841,0.99564636,1.0166456,1.0074725,0.99097717,1.0066922,0.9902096,2092.42,256057.04206596932,122373635.34375,112378,0.0,0.0,1056292
2120.0059,1.008226,1.0074388,1.0132511,1.0291853,1.0146223,0.98585,1.0148621,0.9860829,2120.19,259455.35791946528,122373635.34375,102820,0.0,0.0,854249
2076.243,1.0000529,1.0064005,0.9793593,1.0276655,1.0120603,0.9848149,1.0104815,0.98327863,2075.87,254031.75840103035,122373635.34375,125862,0.0,0.0,1011979
2104.5374,1.008075,1.0088457,1.0138171,1.0310439,1.0151381,0.98457307,1.0149915,0.9844309,2104.28,257508.39338114625,122373635.34375,112551,0.0,0.0,1070108
1936.4034,1.000433,1.004055,0.92036736,1.091401,1.04281,0.95547837,1.0419183,0.95466137,1936.48,236974.097370465,122373635.34375,117208,0.0,0.0,1085066
1943.0977,1.0187719,1.0095328,1.0034496,1.0320314,1.0181391,0.9865388,1.020526,0.9888517,1943.17,237792.7769909147,122373635.34375,114695,0.0,0.0,1073576
1849.9999,1.0062978,1.0121518,0.951935,1.0699534,1.0324342,0.9649337,1.0310771,0.9636654,1849.16,226288.4315322488,122373635.34375,103951,0.0,0.0,1009840
1874.2286,1.0066977,1.0018622,1.0134875,1.0221753,1.012202,0.9902431,1.0134411,0.9914552,1874.46,229384.4845064456,122373635.34375,102312,0.0,0.0,862010
1862.062,1.0042996,1.0125446,0.99353874,1.0235114,1.0095828,0.98639137,1.0075547,0.9844098,1862.42,227911.10593690688,122373635.34375,103584,0.0,0.0,867666
1842.7574,1.014021,1.017091,0.9896203,1.0421691,1.0199797,0.97870845,1.0193111,0.9780669,1842.51,225474.6468572128,122373635.34375,105847,0.0,0.0,940804
1866.7537,1.0057486,1.0204293,1.013326,1.0399718,1.0159873,0.97693723,1.0124056,0.9734933,1866.48,228407.9428964025,122373635.34375,105061,0.0,0.0,976311
1866.5642,1.0514332,1.0411083,1.0002226,1.0948994,1.0484159,0.9575454,1.0515501,0.96040803,1866.8,228447.1024597125,122373635.34375,107168,0.0,0.0,978121
1908.7864,1.0147521,1.0019028,1.0225496,1.039609,1.022732,0.98376614,1.0260657,0.98697287,1909.41,233661.44306170967,122373635.34375,107197,0.0,0.0,939262
1892.5128,1.0072939,1.0086452,0.99122167,1.025,1.01204,0.9873561,1.0117346,0.98705816,1892.75,231622.6982968828,122373635.34375,101307,0.0,0.0,987649
1908.917,1.0042206,1.002423,1.00864,1.0153514,1.0080785,0.9928371,1.0085402,0.9932918,1909.22,233638.1920709944,122373635.34375,93077,0.0,0.0,887098
1876.9243,1.0155478,1.0,0.9833309,1.032763,1.0200847,0.9877239,1.024083,0.9915954,1870.13,228854.6066654072,122373635.34375,105855,0.0,0.0,974972
1831.9548,1.0092651,1.0125811,0.98023623,1.0425677,1.0200886,0.9784387,1.019338,0.9777188,1831.54,224132.20807749187,122373635.34375,102487,0.0,0.0,1102060
1870.7893,1.0047948,1.0040561,1.0213256,1.0303851,1.0151805,0.9852437,1.0153958,0.98545265,1871.77,229055.2994273709,122373635.34375,99674,0.0,0.0,1127805
1904.6519,1.0056977,1.0134437,1.0181563,1.0377233,1.0166255,0.97966915,1.0147455,0.97785753,1905.9,233231.91160165312,122373635.34375,105098,0.0,0.0,1117146
1877.7041,1.0056177,1.0048561,0.985584,1.0252815,1.0127009,0.9877295,1.0129188,0.9879421,1878.56,229886.216411355,122373635.34375,100277,0.0,0.0,1110210
1995.0609,1.0016805,1.0004723,1.0624272,1.0647151,1.0316716,0.96896493,1.0320002,0.96927345,1996.34,244299.38318214187,122373635.34375,97049,0.0,0.0,1208548
1900.2218,1.0110651,1.0158324,0.9522634,1.0785595,1.0367905,0.96127325,1.0357877,0.96034354,1901.99,232753.43068745904,122373635.34375,99877,0.0,0.0,1145565
1873.0764,1.017938,1.0,0.98587245,1.0325251,1.0205704,0.98842186,1.0251797,0.99288595,1879.53,230004.91883763843,122373635.34375,93941,0.0,0.0,1101487
1849.0427,1.0073096,1.0168232,0.9874859,1.0372359,1.0159596,0.97948754,1.0136521,0.97726285,1853.92,226870.930036485,122373635.34375,99069,0.0,0.0,1145960
1848.6031,1.006277,1.0085635,0.99975234,1.0151457,1.0069584,0.99193496,1.0064015,0.9913864,1849.03,226272.52295965407,122373635.34375,104694,0.0,0.0,1126707
1842.4015,1.0208778,1.0260252,0.9968553,1.0507507,1.0236152,0.97417516,1.0224856,0.97310007,1842.72,225500.345320635,122373635.34375,110750,0.0,0.0,1086375
1796.4906,1.0,1.0126022,0.97503304,1.0385312,1.0157617,0.9780753,1.0126413,0.97507066,1795.53,219725.53346876343,122373635.34375,108632,0.0,0.0,1099638
1808.0198,1.0024364,1.0302874,1.0071542,1.0401865,1.0128073,0.9736785,1.0060095,0.9671434,1808.22,221278.4549012756,122373635.34375,111660,0.0,0.0,1070884
1796.1149,1.0042489,1.0042714,0.9932204,1.0154226,1.0076585,0.9923538,1.0076647,0.9923599,1796.24,219812.4187498575,122373635.34375,116494,0.0,0.0,994500
1800.501,1.0127685,1.0016055,1.0024459,1.0168757,1.0111785,0.9943974,1.0140055,0.99717754,1800.22,220299.4658185256,122373635.34375,110652,0.0,0.0,992354
1817.5499,1.0154854,1.0071802,1.0095417,1.0325359,1.0181528,0.98607016,1.0203072,0.9881566,1816.85,222334.53937429216,122373635.34375,117142,0.0,0.0,1091921
1824.1215,1.0034153,1.0105573,1.0040165,1.0180815,1.00719,0.9893019,1.0054264,0.9875697,1824.52,223273.14515737875,122373635.34375,129914,0.0,0.0,1072600
1821.8596,1.006297,1.0196944,0.99878913,1.0273596,1.0101901,0.9832879,1.0069066,0.98009175,1822.22,222991.68579608807,122373635.34375,129735,0.0,0.0,1043585
1801.7285,1.0051491,1.0155188,0.988837,1.0322711,1.0133287,0.98164976,1.0107908,0.97919124,1800.56,220341.0728545425,122373635.34375,116120,0.0,0.0,1054402
1812.5895,1.0075057,1.0019805,1.0064381,1.0160005,1.0093356,0.9934402,1.0107385,0.99482095,1812.73,221830.35999667595,122373635.34375,113344,0.0,0.0,1073998
1820.478,1.0046865,1.0026102,1.0042542,1.0115942,1.006291,0.99475765,1.006819,0.99527955,1820.02,222722.46379833188,122373635.34375,112737,0.0,0.0,1049772
1804.5314,1.0042765,1.002547,0.9914256,1.0155421,1.0081557,0.99272656,1.0086007,0.9931647,1805.42,220935.80872231312,122373635.34375,116251,0.0,0.0,1014742
1817.5348,1.0050408,1.0064788,1.0070326,1.0186661,1.0089045,0.99041724,1.0085624,0.9900814,1817.8,222450.7943278688,122373635.34375,115338,0.0,0.0,1075234
1854.3806,1.0080692,1.0008221,1.0201342,1.0292113,1.0162525,0.987409,1.0181164,0.98922,1854.47,226938.2355359241,122373635.34375,112150,0.0,0.0,1113165
1800.1,1.0,1.0107665,0.9707708,1.0412,1.0175008,0.97723854,1.0148313,0.97467476,1799.99,220271.31988239652,122373635.34375,123716,0.0,0.0,1054823
1805.9537,1.0055599,1.0206878,1.0033939,1.0298462,1.0109699,0.9816708,1.0072634,0.9780718,1806.11,221020.24653070036,122373635.34375,127320,0.0,0.0,1062757
1828.6897,1.0050179,1.0040699,1.0127175,1.0219415,1.0111098,0.98940086,1.0113682,0.9896536,1828.69,223783.44321676216,122373635.34375,129802,0.0,0.0,1059510
1831.1183,1.0027667,1.0060983,1.0013905,1.0102848,1.004289,0.99406534,1.0034635,0.9932481,1830.95,224060.00763263903,122373635.34375,124597,0.0,0.0,982620
1910.9142,1.0025166,1.0030849,1.0435889,1.0494426,1.0240124,0.97576785,1.0238999,0.9756606,1909.21,233636.96833464093,122373635.34375,129549,0.0,0.0,968996
1893.0781,1.0089688,1.0074508,0.9915051,1.0251955,1.0128567,0.98796445,1.0132728,0.9883703,1893.01,231654.51544207212,122373635.34375,121193,0.0,0.0,1082245
1901.0266,1.008179,1.0048614,1.0041908,1.0173255,1.009437,0.99224573,1.010287,0.99308133,1901.24,232661.65046095123,122373635.34375,122123,0.0,0.0,1190789
1874.1305,1.003123,1.0118978,0.98581463,1.029664,1.0124474,0.9832793,1.0102887,0.98118275,1874.04,229333.08757960124,122373635.34375,124270,0.0,0.0,1098149
1862.2014,1.0073593,1.0086522,0.9937493,1.0224663,1.0108129,0.9886026,1.0105175,0.98831373,1862.13,227875.6175826572,122373635.34375,113935,0.0,0.0,1071180
1907.2566,1.0015844,1.0056475,1.0240723,1.0314875,1.014497,0.9835282,1.0134963,0.98255795,1907.37,233411.80084560844,122373635.34375,124335,0.0,0.0,1102996
1892.4125,1.0007348,1.0036739,0.99213165,1.012377,1.0054184,0.9931264,1.0046874,0.99240434,1892.61,231605.56598793468,122373635.34375,127685,0.0,0.0,1003794
1890.5135,1.0104669,1.0025783,0.9990041,1.0140821,1.0089772,0.994966,1.0109702,0.99693143,1890.3,231322.88289029064,122373635.34375,126344,0.0,0.0,962454
1811.8284,1.0001179,1.0177602,0.9584276,1.0620314,1.0256966,0.96578753,1.0213479,0.96169275,1842.44,225466.08070273875,122373635.34375,126887,0.0,0.0,1151611
1884.4949,1.0062233,1.0050939,1.0408231,1.0526352,1.0259968,0.97469354,1.026351,0.97503006,1886.16,230816.2560399675,122373635.34375,124527,0.0,0.0,1095144
1832.396,1.0050076,1.0055386,0.9724169,1.0392393,1.019152,0.98067117,1.019062,0.98058456,1832.43,224241.1206129478,122373635.34375,121021,0.0,0.0,1071257
1846.3019,1.0080346,1.0012832,1.0075243,1.0169226,1.0100986,0.9932896,1.0118127,0.9949752,1846.21,225927.42930798468,122373635.34375,120773,0.0,0.0,1008582
1840.2252,1.0047382,1.006388,0.9968297,1.0143723,1.006734,0.9924699,1.0063334,0.99207497,1840.48,225226.228377465,122373635.34375,124599,0.0,0.0,1046976
1752.3848,1.0023874,1.0179743,0.9521802,1.0716506,1.0307497,0.96183366,1.0269414,0.95828,1752.48,214457.348467215,122373635.34375,121490,0.0,0.0,1204433
1753.4153,1.0133636,1.0065573,1.0005065,1.0205252,1.0118862,0.9915348,1.0136201,0.9932338,1753.15,214539.33880289528,122373635.34375,123525,0.0,0.0,1106073
1742.5287,1.002615,1.0113891,0.99398386,1.0201714,1.0078079,0.9878809,1.00564,0.985756,1742.62,213250.7444227256,122373635.34375,129240,0.0,0.0,975959
1739.0376,1.011229,1.0065331,0.9980759,1.0197978,1.0110009,0.9913739,1.0122027,0.99255246,1739.25,212838.3452716172,122373635.34375,128065,0.0,0.0,952433
1650.5193,1.0056996,1.008143,0.94898325,1.068395,1.0325456,0.9664455,1.0320249,0.9659582,1650.7,202002.15986192808,122373635.34375,136985,0.0,0.0,1023424
1665.5198,1.0065366,1.0162301,1.0091013,1.0321822,1.0134608,0.98186225,1.0110962,0.97957146,1665.41,203802.27603783467,122373635.34375,130752,0.0,0.0,1110065
1716.6688,1.0061868,1.0074039,1.030778,1.0448343,1.021681,0.97784024,1.0214365,0.9776062,1716.91,210104.5182580378,122373635.34375,125978,0.0,0.0,1146585
1727.2041,1.0229036,1.0014707,1.0061353,1.0306929,1.0205439,0.9901533,1.0260319,0.99547774,1727.25,211369.86164749216,122373635.34375,128619,0.0,0.0,984217
1720.5775,1.0111831,1.0014353,0.9961694,1.0165285,1.010654,0.9942211,1.0131235,0.9966505,1720.48,210541.392136215,122373635.34375,113832,0.0,0.0,1001818
1737.6594,1.0043019,1.0086129,1.0099703,1.0230513,1.010338,0.9875731,1.0092837,0.98654264,1736.73,212529.9637105509,122373635.34375,116479,0.0,0.0,1046350
1792.12,1.0006663,1.0125556,1.0318043,1.0454553,1.0192677,0.974951,1.0163299,0.9721409,1792.69,219377.9923443872,122373635.34375,131261,0.0,0.0,1072045
1891.0072,1.0040517,1.0019602,1.0552526,1.0616049,1.0304627,0.97066504,1.0310441,0.9712127,1889.69,231248.2349727309,122373635.34375,128808,0.0,0.0,1091714
1872.943,1.0223681,1.0027124,0.9910829,1.0343647,1.0218947,0.9879443,1.0269468,0.99282855,1872.42,229134.8422903444,122373635.34375,127231,0.0,0.0,1052333
1892.862,1.0209575,1.00394,1.0108522,1.0361032,1.0220808,0.9864661,1.0264674,0.9906998,1893.48,231712.03105068373,122373635.34375,123664,0.0,0.0,1054976
1876.0597,1.006049,1.004416,0.9906471,1.0200319,1.010346,0.9905043,1.0107758,0.99092567,1875.93,229564.37375040093,122373635.34375,115356,0.0,0.0,1004563
1900.5061,1.0150344,1.0026721,1.0131445,1.0311244,1.0184829,0.98774016,1.0216619,0.99082315,1899.46,232443.82539003936,122373635.34375,123544,0.0,0.0,934895
1859.4329,1.0027947,1.0104432,0.978623,1.035401,1.0155073,0.9807865,1.013629,0.9789724,1859.19,227515.83909474657,122373635.34375,131321,0.0,0.0,996984
1889.7034,1.0114344,1.0013506,1.0163268,1.0293363,1.0170337,0.988048,1.0196244,0.9905649,1889.74,231254.3536544981,122373635.34375,138405,0.0,0.0,1067370
1827.9712,1.0001601,1.0032207,0.96722835,1.0373778,1.0175833,0.9809186,1.0168215,0.9801844,1827.52,223640.26606341,122373635.34375,137402,0.0,0.0,1094481
1852.2273,1.0131209,1.0,1.0132205,1.026515,1.016418,0.9901638,1.019774,0.9934331,1851.93,226627.40650215093,122373635.34375,128956,0.0,0.0,1064346
1933.189,1.0062515,1.0113186,1.0438337,1.0622479,1.0290071,0.96870714,1.0278324,0.9676013,1933.48,236606.9764644337,122373635.34375,129744,0.0,0.0,1129184
1924.5659,1.0048505,1.0071787,0.99547,1.0166695,1.0076984,0.99117607,1.0071317,0.9906186,1924.3,235483.5864919781,122373635.34375,123771,0.0,0.0,1015838
1937.4384,1.0106958,1.0150541,1.0067501,1.0328358,1.015123,0.9828503,1.0140954,0.9818554,1937.44,237091.576060395,122373635.34375,126045,0.0,0.0,925771
1955.3892,1.009914,1.0016514,1.0090332,1.0207196,1.01235,0.9918001,1.014455,0.99386245,1955.83,239342.02721436656,122373635.34375,127429,0.0,0.0,1061564
1936.6335,1.0055438,1.0020813,0.9903399,1.0174655,1.00954,0.9922105,1.0104243,0.99307966,1936.34,236956.96506151688,122373635.34375,125093,0.0,0.0,931944
1910.588,1.0029098,1.0070966,0.986468,1.0238823,1.01077,0.98719347,1.0097418,0.98618925,1910.28,233767.9081244588,122373635.34375,81882,0.0,0.0,760586
1848.6365,1.0238667,1.0004252,0.9676612,1.0585338,1.034528,0.97732174,1.040694,0.9831468,1846.86,226006.9721709581,122373635.34375,102569,0.0,0.0,914280
1870.6025,1.0034003,1.0084536,1.0124979,1.0245291,1.0108722,0.98667014,1.0096316,0.9854592,1870.73,228928.03084661343,122373635.34375,124136,0.0,0.0,1038341
1865.5396,1.0008014,1.0113289,0.99708045,1.0151031,1.0048729,0.98992205,1.0022645,0.98735243,1865.62,228302.70157000687,122373635.34375,128617,0.0,0.0,1014086
1863.0098,1.007008,1.0028322,0.99861425,1.0112613,1.0066515,0.99544156,1.0077062,0.99648446,1863.11,227995.54374529407,122373635.34375,132287,0.0,0.0,954379
1880.5564,1.0132431,1.007823,1.0092936,1.03066,1.0165122,0.986273,1.0179297,0.9876483,1880.69,230146.8722546372,122373635.34375,134190,0.0,0.0,1057858
1878.336,1.0046403,1.0081136,0.998767,1.0140419,1.0061153,0.99218315,1.00526,0.9913398,1878.6,229891.1113567688,122373635.34375,136491,0.0,0.0,1091428
1872.1138,1.0121526,1.0034323,0.9966948,1.0189946,1.0116131,0.9927562,1.013828,0.99492973,1871.86,229066.3130545519,122373635.34375,145932,0.0,0.0,1041317
2006.5115,1.0026782,1.0040462,1.0718313,1.0790504,1.0377319,0.9617084,1.0374415,0.9614393,2005.66,245439.9054635456,122373635.34375,147029,0.0,0.0,1121269
1939.347,1.0102303,1.0199783,0.9669245,1.0656602,1.0294973,0.9660653,1.0272182,0.9639266,1939.13,237298.387504126,122373635.34375,140258,0.0,0.0,1110332
1931.4666,1.0035529,1.0017006,0.9960482,1.0092479,1.005071,0.99586135,1.0055398,0.9963258,1931.9,236413.62612059063,122373635.34375,151158,0.0,0.0,950700
1923.6819,1.0053767,1.0033317,0.99587756,1.0129019,1.0069312,0.9941053,1.0074533,0.99462074,1923.33,235364.88406569467,122373635.34375,142640,0.0,0.0,946750
1911.6461,1.0064893,1.0194792,0.9937369,1.0325618,1.0128255,0.9808861,1.009651,0.9778117,1911.51,233918.4276959316,122373635.34375,136328,0.0,0.0,1036419
1897.5992,1.0024959,1.0100498,0.99262553,1.0200934,1.008073,0.9882163,1.006206,0.9863861,1897.93,232256.59372796345,122373635.34375,133813,0.0,0.0,1175963
1889.0079,1.0113117,1.0031549,0.99536866,1.0192225,1.0115851,0.9925066,1.0136589,0.99454135,1888.88,231149.1123281025,122373635.34375,137534,0.0,0.0,1093783
1890.9691,1.0149634,1.0049684,1.0010034,1.0210296,1.0129325,0.9920697,1.0154723,0.9945572,1891.68,231491.758507065,122373635.34375,135726,0.0,0.0,1049510
1892.0801,1.0070325,1.0033337,1.0002637,1.0106561,1.0062317,0.9956222,1.0071653,0.996546,1891.91,231519.90444319407,122373635.34375,128427,0.0,0.0,1110882
1864.9124,1.0027131,1.0052934,0.98570645,1.0226378,1.0105611,0.98819065,1.0099307,0.9875743,1866.26,228381.0206966269,122373635.34375,142345,0.0,0.0,1004374
1889.1917,1.0080943,1.003509,1.0123774,1.0241531,1.0131122,0.9892194,1.0142947,0.990374,1888.7,231127.08507374063,122373635.34375,140226,0.0,0.0,977305
1850.0021,1.0005043,1.0071588,0.979454,1.0288044,1.0125407,0.9841916,1.010889,0.9825862,1849.84,226371.6456042825,122373635.34375,140042,0.0,0.0,1036300
1857.742,1.0051575,1.002192,1.0041697,1.0115612,1.0064975,0.9949942,1.0072488,0.99573684,1857.52,227311.4751237225,122373635.34375,148833,0.0,0.0,990249
1872.1599,1.0079129,1.004466,1.0077857,1.0202966,1.010933,0.99082273,1.0118213,0.9916933,1871.94,229076.10294537936,122373635.34375,154034,0.0,0.0,1029348
1860.3572,1.0072141,1.0027142,0.9937347,1.0163152,1.0092341,0.9930325,1.0103792,0.9941592,1860.95,227731.2166929516,122373635.34375,152257,0.0,0.0,998420
1874.7449,1.0035805,1.0019674,1.0075468,1.0131437,1.0069408,0.9938777,1.0073531,0.99428463,1874.31,229366.12846114408,122373635.34375,143968,0.0,0.0,1014601
1881.0688,1.0023712,1.0022597,1.003472,1.0081245,1.0040771,0.9959852,1.0041083,0.9960162,1880.94,230177.46566347312,122373635.34375,145035,0.0,0.0,991161
1861.6438,1.00174,1.0053549,0.9897772,1.0175059,1.0077809,0.9904424,1.0068865,0.98956335,1861.71,227824.2206558128,122373635.34375,169552,0.0,0.0,981157
1856.1624,1.0074521,1.0022932,0.9969959,1.0128051,1.0076631,0.994923,1.0089678,0.9962111,1856.07,227134.03335247407,122373635.34375,154614,0.0,0.0,1048101
1871.7921,1.0006613,1.0210512,1.0084053,1.0303143,1.0098648,0.98015213,1.0048492,0.97528404,1872.94,229198.47658072316,122373635.34375,145719,0.0,0.0,1068108
